14	248152
16	271143
25	982027
25	3219
15	27964
8	2729
17	677756
25	7694
21	1184001
22	119754
20	173600
18	257645
21	52936
36	213
25	1239
8	300423
11	309639
15	263016
16	277701
27	979437
26	3273
18	9305
8	8081
20	581113
24	7330
21	1184001
22	383095
19	173754
19	267173
20	53363
37	226
27	1395
12	257554
12	421466
15	262560
16	261888
27	979435
27	3302
16	9310
8	11574
18	562823
24	12115
22	451956
17	172053
18	269783
21	57469
37	258
26	1367
11	59771
14	906585
11	283400
17	277663
29	979435
29	3211
14	9342
10	14555
13	569774
20	10023
28	849733
21	537074
17	122774
14	270898
20	62353
37	240
28	1900
15	75927
